,id,gpt_maximum_classification,gpt_average_classification,gpt_sum,gpt_length
819,r000830a,0,0.0,0,1
820,r000828c,0,0.0,0,2
821,r000828b,0,0.0,0,1
822,r000828a,0,0.0,0,2
823,r000817c,0,0.0,0,1
824,r000817b,0,0.0,0,2
825,r000817a,0,0.0,0,2
826,r000809a,0,0.0,0,3
827,r000803c,0,0.0,0,1
828,r000803b,0,0.0,0,1
829,r000803a,0,0.0,0,2
830,r000725b,0,0.0,0,2
831,r000725a,0,0.0,0,2
832,r000721c,0,0.0,0,1
833,r000721b,0,0.0,0,3
834,r000721a,0,0.0,0,1
835,r000718b,0,0.0,0,3
836,r000718a,0,0.0,0,1
837,r000714b,0,0.0,0,3
838,r000714a,0,0.0,0,1
839,r000713c,0,0.0,0,1
840,r000713b,0,0.0,0,2
841,r000713a,0,0.0,0,2
842,r000711c,0,0.0,0,1
843,r000711b,0,0.0,0,1
844,r000711a,0,0.0,0,1
845,r000706c,0,0.0,0,2
846,r000706b,0,0.0,0,1
847,r000706a,0,0.0,0,1
848,r000629b,0,0.0,0,3
849,r000629a,0,0.0,0,2
850,r000626b,0,0.0,0,3
851,r000626a,0,0.0,0,2
852,r000623c,0,0.0,0,1
853,r000623b,0,0.0,0,2
854,r000623a,0,0.0,0,2
855,r000622c,0,0.0,0,1
856,r000622b,0,0.0,0,2
857,r000622a,0,0.0,0,1
858,r000619d,0,0.0,0,2
859,r000619c,0,0.0,0,1
860,r000619b,0,0.0,0,1
861,r000619a,0,0.0,0,1
862,r000615c,0,0.0,0,1
863,r000615b,0,0.0,0,2
864,r000615a,0,0.0,0,1
865,r000609c,0,0.0,0,2
866,r000609b,0,0.0,0,2
867,r000609a,0,0.0,0,1
868,r000608b,0,0.0,0,2
869,r000608a,0,0.0,0,2
870,r000607b,0,0.0,0,2
871,r000607a,0,0.0,0,2
872,r000531d,0,0.0,0,2
873,r000531c,0,0.0,0,1
874,r000531b,0,0.0,0,2
875,r000531a,0,0.0,0,1
876,r000526c,0,0.0,0,1
877,r000526b,0,0.0,0,4
878,r000526a,0,0.0,0,1
879,r000523c,0,0.0,0,1
880,r000523b,0,0.0,0,2
881,r000523a,0,0.0,0,2
882,r000522e,0,0.0,0,1
883,r000522d,0,0.0,0,1
884,r000522c,0,0.0,0,1
885,r000522b,0,0.0,0,1
886,r000522a,0,0.0,0,1
887,r000516c,0,0.0,0,2
888,r000516b,0,0.0,0,2
889,r000516a,0,0.0,0,2
890,r000512c,0,0.0,0,1
891,r000512b,0,0.0,0,2
892,r000512a,0,0.0,0,1
893,r000510d,0,0.0,0,1
894,r000510c,0,0.0,0,2
895,r000510b,0,0.0,0,1
896,r000510a,0,0.0,0,1
897,r000508c,0,0.0,0,1
898,r000508b,0,0.0,0,2
899,r000508a,0,0.0,0,2
900,r000420c,0,0.0,0,2
901,r000420b,0,0.0,0,3
902,r000420a,0,0.0,0,2
903,r000417d,0,0.0,0,1
904,r000417c,0,0.0,0,1
905,r000417b,0,0.0,0,2
906,r000417a,0,0.0,0,1
907,r000414c,0,0.0,0,2
908,r000414b,0,0.0,0,1
909,r000414a,0,0.0,0,2
910,r000412c,0,0.0,0,2
911,r000412b,0,0.0,0,1
912,r000412a,0,0.0,0,2
913,r000410d,0,0.0,0,2
914,r000410c,0,0.0,0,2
915,r000410b,0,0.0,0,2
916,r000410a,0,0.0,0,1
917,r000405c,0,0.0,0,1
918,r000405b,0,0.0,0,4
919,r000405a,0,0.0,0,1
920,r000403c,0,0.0,0,1
921,r000403b,0,0.0,0,2
922,r000403a,0,0.0,0,1
923,r000323c,0,0.0,0,2
924,r000323b,0,0.0,0,2
925,r000330c,0,0.0,0,1
926,r000330b,0,0.0,0,2
927,r000330a,0,0.0,0,2
928,r000328b,0,0.0,0,2
929,r000328a,0,0.0,0,3
930,r000228c,0,0.0,0,2
931,r000228b,0,0.0,0,2
932,r000228a,0,0.0,0,1
933,r000225b,0,0.0,0,2
934,r000225a,0,0.0,0,3
935,r000324c,0,0.0,0,3
936,r000324b,0,0.0,0,1
937,r000324a,0,0.0,0,1
938,r000323a,0,0.0,0,1
939,r000223c,0,0.0,0,1
940,r000223b,0,0.0,0,2
941,r000223a,0,0.0,0,1
942,r000321c,0,0.0,0,2
943,r000321b,0,0.0,0,2
944,r000321a,0,0.0,0,2
945,r000221a,0,0.0,0,4
946,r000218b,0,0.0,0,2
947,r000218a,0,0.0,0,2
948,r0002182,0,0.0,0,1
949,r000316c,0,0.0,0,1
950,r000316b,0,0.0,0,1
951,r000316a,0,0.0,0,2
952,r000216c,0,0.0,0,1
953,r000216b,0,0.0,0,2
954,r000216a,0,0.0,0,1
955,r000313d,0,0.0,0,1
956,r000313c,0,0.0,0,2
957,r000313b,0,0.0,0,1
958,r000313a,0,0.0,0,2
959,r000310c,0,0.0,0,2
960,r000310b,0,0.0,0,2
961,r000310a,0,0.0,0,2
962,r000308b,0,0.0,0,2
963,r000308a,0,0.0,0,2
964,r000303c,0,0.0,0,2
965,r000303b,0,0.0,0,2
966,r000303a,0,0.0,0,1
967,r000203c,0,0.0,0,1
968,r000203b,0,0.0,0,1
969,r000203a,0,0.0,0,2
970,r000301c,0,0.0,0,2
971,r000301b,0,0.0,0,3
972,r000301a,0,0.0,0,1
973,r000201c,0,0.0,0,2
974,r000201b,0,0.0,0,1
975,r000201a,0,0.0,0,1
976,r000131a,0,0.0,0,1
977,r000126c,0,0.0,0,1
978,r000126b,0,0.0,0,1
979,r000126a,0,0.0,0,2
980,r000124b,0,0.0,0,3
981,r000124a,0,0.0,0,2
982,r000120b,0,0.0,0,2
983,r000120a,0,0.0,0,2
984,r001011a,0,0.0,0,2
985,r000117b,0,0.0,0,3
986,r000117a,0,0.0,0,2
987,r000114a,0,0.0,0,2
988,r000113b,0,0.0,0,2
989,r010409c,0,0.0,0,2
990,r020103d,0,0.0,0,1
991,r020103b,0,0.0,0,1
992,r011211a,0,0.0,0,1
993,r011211b,0,0.0,0,2
994,r011211c,0,0.0,0,1
995,r011211d,0,0.0,0,3
996,r011206b,0,0.0,0,2
997,r011206c,0,0.0,0,5
998,r011206a,0,0.0,0,2
999,r011130a,0,0.0,0,1
1000,r011130b,0,0.0,0,1
1001,r011130c,0,0.0,0,1
1002,r011130d,0,0.0,0,3
1003,r011130e,0,0.0,0,1
1004,r011130f,0,0.0,0,2
1005,r011129a,0,0.0,0,2
1006,r011129b,0,0.0,0,3
1007,r011129c,0,0.0,0,4
1008,r011129d,0,0.0,0,1
1009,r011125a,0,0.0,0,2
1010,r011125b,0,0.0,0,2
1011,r011125c,0,0.0,0,3
1012,r011124a,0,0.0,0,2
1013,r011124b,0,0.0,0,2
1014,r011124c,0,0.0,0,2
1015,r011123b,0,0.0,0,2
1016,r011123c,0,0.0,0,2
1017,r011123a,0,0.0,0,2
1018,r011122a,0,0.0,0,3
1019,r011122b,0,0.0,0,2
1020,r011122c,0,0.0,0,3
1021,r011120a,0,0.0,0,1
1022,r011120b,0,0.0,0,2
1023,r011120c,0,0.0,0,2
1024,r011120d,0,0.0,0,3
1025,r011120e,0,0.0,0,1
1026,r011108a,0,0.0,0,1
1027,r011108b,0,0.0,0,1
1028,r011108c,0,0.0,0,1
1029,r011108d,0,0.0,0,1
1030,r011108e,0,0.0,0,2
1031,r011108f,0,0.0,0,1
1032,r011030a,0,0.0,0,2
1033,r011030b,0,0.0,0,1
1034,r011030c,0,0.0,0,2
1035,r011030d,0,0.0,0,1
1036,r011029a,0,0.0,0,1
1037,r011029b,0,0.0,0,3
1038,r011029c,0,0.0,0,2
1039,r011029d,0,0.0,0,2
1040,r011025a,0,0.0,0,2
1041,r011025b,0,0.0,0,1
1042,r011025c,0,0.0,0,2
1043,r011025d,0,0.0,0,2
1044,r011022a,0,0.0,0,1
1045,r011022b,0,0.0,0,1
1046,r011022c,0,0.0,0,2
1047,r011022d,0,0.0,0,3
1048,r011018a,0,0.0,0,2
1049,r011018b,0,0.0,0,3
1050,r011016b,0,0.0,0,2
1051,r011016c,0,0.0,0,2
1052,r011016d,0,0.0,0,2
1053,r011016a,0,0.0,0,1
1054,r011015a,0,0.0,0,3
1055,r011015b,0,0.0,0,2
1056,r011015c,0,0.0,0,2
1057,r011015d,0,0.0,0,1
1058,r011012a,0,0.0,0,1
1059,r011012c,0,0.0,0,2
1060,r011012d,0,0.0,0,1
1061,r011012b,0,0.0,0,2
1062,r011010a,0,0.0,0,2
1063,r011010b,0,0.0,0,3
1064,r011005b,0,0.0,0,2
1065,r011005c,0,0.0,0,3
1066,r011005a,0,0.0,0,1
1067,r010928a,0,0.0,0,2
1068,r010928b,0,0.0,0,1
1069,r010928c,0,0.0,0,3
1070,r010928d,0,0.0,0,2
1071,r010927a,0,0.0,0,1
1072,r010927b,0,0.0,0,1
1073,r010927d,0,0.0,0,2
1074,r010927e,0,0.0,0,2
1075,r010927c,0,0.0,0,1
1076,r010924a,0,0.0,0,1
1077,r010924b,0,0.0,0,2
1078,r010924c,0,0.0,0,4
1079,r010918a,0,0.0,0,1
1080,r010918b,0,0.0,0,2
1081,r010918c,0,0.0,0,2
1082,r010918d,0,0.0,0,1
1083,r010914a,0,0.0,0,2
1084,r010914b,0,0.0,0,1
1085,r010914c,0,0.0,0,2
1086,r010907b,0,0.0,0,1
1087,r010907c,0,0.0,0,3
1088,r010907d,0,0.0,0,2
1089,r010907a,0,0.0,0,3
1090,r010905a,0,0.0,0,15
1091,r010905b,0,0.0,0,1
1092,r010903a,0,0.0,0,2
1093,r010903b,0,0.0,0,2
1094,r010824b,0,0.0,0,2
1095,r010824c,0,0.0,0,2
1096,r010824d,0,0.0,0,1
1097,r010824a,0,0.0,0,2
1098,r010815a,0,0.0,0,4
1099,r010815b,0,0.0,0,2
1100,r010803a,0,0.0,0,2
1101,r010803b,0,0.0,0,2
1102,r010802a,0,0.0,0,3
1103,r010726a,0,0.0,0,2
1104,r010726b,0,0.0,0,2
1105,r010720a,0,0.0,0,2
1106,r010720b,0,0.0,0,2
1107,r010720c,0,0.0,0,1
1108,r010718a,0,0.0,0,2
1109,r010718b,0,0.0,0,1
1110,r010718c,0,0.0,0,2
1111,r010717a,0,0.0,0,5
1112,r010716a,0,0.0,0,2
1113,r010716b,0,0.0,0,2
1114,r010716c,0,0.0,0,1
1115,r010712a,0,0.0,0,2
1116,r010712b,0,0.0,0,2
1117,r010712c,0,0.0,0,2
1118,r010712d,0,0.0,0,1
1119,r010703a,0,0.0,0,1
1120,r010703c,0,0.0,0,3
1121,r010703b,0,0.0,0,2
1122,r010702a,0,0.0,0,1
1123,r010702b,0,0.0,0,3
1124,r010702c,0,0.0,0,2
1125,r010629a,0,0.0,0,2
1126,r010629b,0,0.0,0,3
1127,r010628b,0,0.0,0,2
1128,r010628c,0,0.0,0,2
1129,r010628a,0,0.0,0,2
1130,r010626a,0,0.0,0,2
1131,r010626b,0,0.0,0,2
1132,r010626c,0,0.0,0,1
1133,r010622a,0,0.0,0,4
1134,r010622b,0,0.0,0,1
1135,r010621a,0,0.0,0,3
1136,r010621b,0,0.0,0,1
1137,r010621c,0,0.0,0,1
1138,r010620a,0,0.0,0,2
1139,r010620b,0,0.0,0,2
1140,r010620c,0,0.0,0,2
1141,r010620d,0,0.0,0,1
1142,r010615a,0,0.0,0,1
1143,r010615b,0,0.0,0,2
1144,r010615c,0,0.0,0,2
1145,r010613a,0,0.0,0,1
1146,r010613b,0,0.0,0,1
1147,r010613c,0,0.0,0,1
1148,r010613d,0,0.0,0,1
1149,r010608a,0,0.0,0,4
1150,r010608b,0,0.0,0,2
1151,r010608c,0,0.0,0,2
1152,r010607a,0,0.0,0,1
1153,r010607b,0,0.0,0,3
1154,r010607c,0,0.0,0,2
1155,r010604a,0,0.0,0,2
1156,r010604b,0,0.0,0,2
1157,r010604c,0,0.0,0,3
1158,r010601a,0,0.0,0,1
1159,r010601b,0,0.0,0,2
1160,r010601c,0,0.0,0,1
1161,r010531a,0,0.0,0,1
1162,r010531b,0,0.0,0,2
1163,r010530a,0,0.0,0,3
1164,r010530c,0,0.0,0,2
1165,r010530b,0,0.0,0,1
1166,r010525a,0,0.0,0,2
1167,r010525b,0,0.0,0,3
1168,r010525c,0,0.0,0,1
1169,r010524a,0,0.0,0,2
1170,r010524b,0,0.0,0,1
1171,r010524c,0,0.0,0,4
1172,r010523a,0,0.0,0,1
1173,r010523b,0,0.0,0,2
1174,r010523c,0,0.0,0,2
1175,r010522a,0,0.0,0,2
1176,r010522b,0,0.0,0,2
1177,r010522c,0,0.0,0,1
1178,r010522d,0,0.0,0,2
1179,r010521a,0,0.0,0,2
1180,r010521b,0,0.0,0,1
1181,r010521c,0,0.0,0,2
1182,r010521d,0,0.0,0,1
1183,r010518a,0,0.0,0,2
1184,r010518b,0,0.0,0,2
1185,r010518d,0,0.0,0,2
1186,r010518c,0,0.0,0,1
1187,r010516a,0,0.0,0,2
1188,r010516c,0,0.0,0,2
1189,r010516d,0,0.0,0,1
1190,r010516b,0,0.0,0,1
1191,r010514a,0,0.0,0,1
1192,r010514b,0,0.0,0,2
1193,r010514c,0,0.0,0,2
1194,r010511a,0,0.0,0,2
1195,r010511b,0,0.0,0,2
1196,r010511c,0,0.0,0,2
1197,r010508a,0,0.0,0,2
1198,r010508c,0,0.0,0,2
1199,r010508d,0,0.0,0,3
1200,r010508b,0,0.0,0,1
1201,r010504a,0,0.0,0,2
1202,r010504b,0,0.0,0,1
1203,r010504c,0,0.0,0,2
1204,r010503a,0,0.0,0,2
1205,r010503d,0,0.0,0,2
1206,r010503b,0,0.0,0,1
1207,r010503c,0,0.0,0,1
1208,r010426a,0,0.0,0,1
1209,r010426b,0,0.0,0,1
1210,r010426c,0,0.0,0,2
1211,r010426d,0,0.0,0,2
1212,r010425a,0,0.0,0,2
1213,r010425b,0,0.0,0,1
1214,r010425c,0,0.0,0,3
1215,r010424a,0,0.0,0,2
1216,r010424b,0,0.0,0,2
1217,r010424c,0,0.0,0,2
1218,r010418a,0,0.0,0,2
1219,r010418b,0,0.0,0,2
1220,r010418c,0,0.0,0,2
1221,r010418d,0,0.0,0,1
1222,r010412a,0,0.0,0,2
1223,r010412b,0,0.0,0,2
1224,r010412c,0,0.0,0,2
1225,r010409a,0,0.0,0,1
1226,r010409b,0,0.0,0,1
1227,r010405a,0,0.0,0,1
1228,r010405c,0,0.0,0,2
1229,r010405d,0,0.0,0,1
1230,r010405b,0,0.0,0,3
1231,r010402a,0,0.0,0,2
1232,r010402b,0,0.0,0,1
1233,r010402c,0,0.0,0,2
1234,r010402d,0,0.0,0,2
1235,r010330a,0,0.0,0,6
1236,r010328a,0,0.0,0,3
1237,r010328b,0,0.0,0,2
1238,r010328c,0,0.0,0,2
1239,r010327a,0,0.0,0,1
1240,r010327b,0,0.0,0,2
1241,r010327c,0,0.0,0,2
1242,r010322a,0,0.0,0,2
1243,r010322b,0,0.0,0,2
1244,r010322c,0,0.0,0,2
1245,r010322d,0,0.0,0,1
1246,r010316b,0,0.0,0,2
1247,r010312a,0,0.0,0,3
1248,r010312b,0,0.0,0,2
1249,r010312c,0,0.0,0,3
1250,r010308a,0,0.0,0,1
1251,r010308b,0,0.0,0,2
1252,r010308c,0,0.0,0,2
1253,r010307a,0,0.0,0,1
1254,r010307b,0,0.0,0,1
1255,r010307c,0,0.0,0,2
1256,r010305a,0,0.0,0,2
1257,r010305b,0,0.0,0,3
1258,r010305c,0,0.0,0,2
1259,r010224a,0,0.0,0,2
1260,r010224b,0,0.0,0,2
1261,r010224c,0,0.0,0,2
1262,r010105b,0,0.0,0,2
1263,r0102022,0,0.0,0,2
1264,r010222a,0,0.0,0,1
1265,r010222b,0,0.0,0,2
1266,r010222c,0,0.0,0,2
1267,r010220a,0,0.0,0,3
1268,r010220b,0,0.0,0,2
1269,r010216a,0,0.0,0,1
1270,r010216b,0,0.0,0,3
1271,r010216c,0,0.0,0,1
1272,r010214a,0,0.0,0,2
1273,r010214b,0,0.0,0,2
1274,r010214c,0,0.0,0,1
1275,r010213b,0,0.0,0,2
1276,r010212b,0,0.0,0,2
1277,r010212c,0,0.0,0,2
1278,r010212a,0,0.0,0,2
1279,r010209a,0,0.0,0,2
1280,r010209b,0,0.0,0,1
1281,r010209c,0,0.0,0,1
1282,r010209e,0,0.0,0,2
1283,r010209d,0,0.0,0,3
1284,r010207a,0,0.0,0,3
1285,r010213a,0,0.0,0,2
1286,r010202b,0,0.0,0,3
1287,r010202c,0,0.0,0,1
1288,r010124a,0,0.0,0,1
1289,r010124b,0,0.0,0,2
1290,r010124c,0,0.0,0,2
1291,r010124d,0,0.0,0,1
1292,r010119a,0,0.0,0,2
1293,r010119c,0,0.0,0,1
1294,r010119d,0,0.0,0,1
1295,r010119b,0,0.0,0,1
1296,r010117a,0,0.0,0,1
1297,r010117b,0,0.0,0,1
1298,r010117c,0,0.0,0,2
1299,r010115a,0,0.0,0,1
1300,r010115c,0,0.0,0,2
1301,r010115d,0,0.0,0,1
1302,r030207c,0,0.0,0,2
1303,r030120d,0,0.0,0,4
1304,r030116d,0,0.0,0,5
1305,r021227f,0,0.0,0,1
1306,r021227e,0,0.0,0,2
1307,r021227d,0,0.0,0,1
1308,r021227c,0,0.0,0,1
1309,r021227b,0,0.0,0,1
1310,r021227a,0,0.0,0,2
1311,r021220d,0,0.0,0,1
1312,r021220c,0,0.0,0,2
1313,r021220b,0,0.0,0,1
1314,r021220a,0,0.0,0,2
1315,r021211g,0,0.0,0,1
1316,r021211f,0,0.0,0,1
1317,r021211e,0,0.0,0,2
1318,r021211d,0,0.0,0,1
1319,r021211c,0,0.0,0,1
1320,r021211b,0,0.0,0,1
1321,r021211a,0,0.0,0,1
1322,r021204d,0,0.0,0,3
1323,r021204c,0,0.0,0,3
1324,r021204b,0,0.0,0,1
1325,r021204a,0,0.0,0,3
1326,r021128e,0,0.0,0,2
1327,r021128d,0,0.0,0,2
1328,r021128c,0,0.0,0,2
1329,r021128b,0,0.0,0,2
1330,r021128a,0,0.0,0,1
1331,r021127e,0,0.0,0,3
1332,r021127d,0,0.0,0,3
1333,r021127c,0,0.0,0,1
1334,r021127b,0,0.0,0,2
1335,r021127a,0,0.0,0,2
1336,r021126d,0,0.0,0,3
1337,r021126c,0,0.0,0,5
1338,r021126b,0,0.0,0,2
1339,r021126a,0,0.0,0,1
1340,r021122e,0,0.0,0,1
1341,r021122d,0,0.0,0,2
1342,r021122c,0,0.0,0,2
1343,r021122b,0,0.0,0,3
1344,r021122a,0,0.0,0,2
1345,r021120d,0,0.0,0,3
1346,r021120c,0,0.0,0,2
1347,r021120b,0,0.0,0,2
1348,r021120a,0,0.0,0,2
1349,r021119d,0,0.0,0,2
1350,r021119c,0,0.0,0,3
1351,r021119b,0,0.0,0,3
1352,r021119a,0,0.0,0,2
1353,r021115h,0,0.0,0,2
1354,r021115g,0,0.0,0,2
1355,r021115f,0,0.0,0,1
1356,r021115e,0,0.0,0,1
1357,r021115d,0,0.0,0,2
1358,r021115c,0,0.0,0,1
1359,r021115b,0,0.0,0,1
1360,r021115a,0,0.0,0,1
1361,r021114g,0,0.0,0,1
1362,r021114f,0,0.0,0,2
1363,r021114e,0,0.0,0,2
1364,r021114d,0,0.0,0,2
1365,r021114c,0,0.0,0,2
1366,r021114b,0,0.0,0,2
1367,r021114a,0,0.0,0,1
1368,r021101e,0,0.0,0,1
1369,r021101d,0,0.0,0,2
1370,r021101c,0,0.0,0,3
1371,r021101b,0,0.0,0,2
1372,r021101a,0,0.0,0,2
1373,r021028e,0,0.0,0,2
1374,r021028d,0,0.0,0,2
1375,r021028c,0,0.0,0,1
1376,r021028b,0,0.0,0,2
1377,r021028a,0,0.0,0,6
1378,r021025f,0,0.0,0,1
1379,r021025e,0,0.0,0,3
1380,r021025d,0,0.0,0,1
1381,r021025c,0,0.0,0,1
1382,r021025b,0,0.0,0,2
1383,r021025a,0,0.0,0,2
1384,r021018e,0,0.0,0,3
1385,r021018d,0,0.0,0,3
1386,r021018c,0,0.0,0,2
1387,r021018b,0,0.0,0,1
1388,r021018a,0,0.0,0,1
1389,r021016e,0,0.0,0,1
1390,r021016d,0,0.0,0,2
1391,r021016c,0,0.0,0,1
1392,r021016b,0,0.0,0,1
1393,r021016a,0,0.0,0,1
1394,r021011d,0,0.0,0,1
1395,r021011b,0,0.0,0,1
1396,r021011a,0,0.0,0,2
1397,r021009e,0,0.0,0,2
1398,r021009d,0,0.0,0,2
1399,r021009c,0,0.0,0,1
1400,r021009b,0,0.0,0,2
1401,r021009a,0,0.0,0,2
1402,r020930d,0,0.0,0,2
1403,r020930c,0,0.0,0,2
1404,r020930a,0,0.0,0,2
1405,r020925e,0,0.0,0,1
1406,r020925d,0,0.0,0,2
1407,r020925c,0,0.0,0,3
1408,r020925b,0,0.0,0,1
1409,r020925a,0,0.0,0,1
1410,r020923f,0,0.0,0,2
1411,r020923e,0,0.0,0,2
1412,r020923d,0,0.0,0,2
1413,r020923c,0,0.0,0,3
1414,r020923b,0,0.0,0,1
1415,r020923a,0,0.0,0,1
1416,r020920e,0,0.0,0,1
1417,r020920d,0,0.0,0,2
1418,r020920c,0,0.0,0,1
1419,r020920b,0,0.0,0,2
1420,r020920a,0,0.0,0,1
1421,r020919f,0,0.0,0,1
1422,r020919e,0,0.0,0,2
1423,r020919d,0,0.0,0,3
1424,r020919c,0,0.0,0,1
1425,r020919b,0,0.0,0,2
1426,r020919a,0,0.0,0,2
1427,r020913d,0,0.0,0,1
1428,r020913c,0,0.0,0,2
1429,r020913b,0,0.0,0,2
1430,r020913a,0,0.0,0,2
1431,r020910c,0,0.0,0,3
1432,r020910b,0,0.0,0,3
1433,r020910a,0,0.0,0,1
1434,r020905e,0,0.0,0,1
1435,r020905d,0,0.0,0,3
1436,r020905c,0,0.0,0,2
1437,r020905b,0,0.0,0,2
1438,r020905a,0,0.0,0,2
1439,r020826d,0,0.0,0,1
1440,r020826c,0,0.0,0,2
1441,r020826b,0,0.0,0,1
1442,r020826a,0,0.0,0,2
1443,r020812d,0,0.0,0,1
1444,r020812c,0,0.0,0,2
1445,r020812b,0,0.0,0,2
1446,r020812a,0,0.0,0,1
1447,r020725e,0,0.0,0,2
1448,r020725d,0,0.0,0,1
1449,r020725c,0,0.0,0,1
1450,r020725b,0,0.0,0,2
1451,r020725a,0,0.0,0,1
1452,r020717f,0,0.0,0,1
1453,r020717e,0,0.0,0,1
1454,r020717d,0,0.0,0,2
1455,r020717c,0,0.0,0,1
1456,r020717b,0,0.0,0,1
1457,r020717a,0,0.0,0,2
1458,r020710d,0,0.0,0,2
1459,r020710c,0,0.0,0,2
1460,r020710b,0,0.0,0,1
1461,r020710a,0,0.0,0,1
1462,r020704d,0,0.0,0,3
1463,r020704c,0,0.0,0,1
1464,r020704b,0,0.0,0,3
1465,r020704a,0,0.0,0,1
1466,r020702d,0,0.0,0,2
1467,r020702c,0,0.0,0,1
1468,r020702b,0,0.0,0,1
1469,r020702a,0,0.0,0,1
1470,r020624e,0,0.0,0,2
1471,r020624d,0,0.0,0,1
1472,r020624c,0,0.0,0,1
1473,r020624b,0,0.0,0,1
1474,r020624a,0,0.0,0,3
1475,r020620d,0,0.0,0,2
1476,r020620c,0,0.0,0,2
1477,r020620b,0,0.0,0,3
1478,r020620a,0,0.0,0,2
1479,r020617e,0,0.0,0,1
1480,r020617d,0,0.0,0,2
1481,r020617c,0,0.0,0,3
1482,r020617b,0,0.0,0,2
1483,r020617a,0,0.0,0,2
1484,r020612f,0,0.0,0,1
1485,r020612e,0,0.0,0,2
1486,r020612d,0,0.0,0,2
1487,r020612c,0,0.0,0,1
1488,r020612b,0,0.0,0,2
1489,r020612a,0,0.0,0,2
1490,r020531d,0,0.0,0,2
1491,r020531c,0,0.0,0,1
1492,r020531b,0,0.0,0,1
1493,r020531a,0,0.0,0,2
1494,r020529c,0,0.0,0,2
1495,r020529b,0,0.0,0,3
1496,r020529a,0,0.0,0,1
1497,r020528e,0,0.0,0,1
1498,r020528d,0,0.0,0,1
1499,r020528c,0,0.0,0,2
1500,r020528b,0,0.0,0,1
1501,r020528a,0,0.0,0,2
1502,r020522f,0,0.0,0,1
1503,r020522e,0,0.0,0,2
1504,r020522d,0,0.0,0,3
1505,r020522c,0,0.0,0,1
1506,r020522b,0,0.0,0,2
1507,r020522a,0,0.0,0,1
1508,r020515f,0,0.0,0,2
1509,r020515e,0,0.0,0,1
1510,r020515d,0,0.0,0,1
1511,r020515c,0,0.0,0,1
1512,r020515b,0,0.0,0,2
1513,r020515a,0,0.0,0,2
1514,r020510f,0,0.0,0,4
1515,r020510e,0,0.0,0,2
1516,r020510d,0,0.0,0,1
1517,r020510c,0,0.0,0,1
1518,r020510b,0,0.0,0,1
1519,r020510a,0,0.0,0,1
1520,r020508f,0,0.0,0,1
1521,r020508e,0,0.0,0,2
1522,r020508d,0,0.0,0,1
1523,r020508c,0,0.0,0,1
1524,r020508b,0,0.0,0,1
1525,r020508a,0,0.0,0,2
1526,r020426b,0,0.0,0,3
1527,r020426a,0,0.0,0,2
1528,r020425d,0,0.0,0,3
1529,r020425b,0,0.0,0,1
1530,r020425a,0,0.0,0,1
1531,r020425c,0,0.0,0,2
1532,r020423d,0,0.0,0,1
1533,r020423c,0,0.0,0,1
1534,r020423b,0,0.0,0,1
1535,r020423a,0,0.0,0,2
1536,r020422d,0,0.0,0,4
1537,r020422c,0,0.0,0,3
1538,r020422b,0,0.0,0,2
1539,r020422a,0,0.0,0,2
1540,r020418d,0,0.0,0,1
1541,r020418c,0,0.0,0,2
1542,r020418b,0,0.0,0,3
1543,r020418a,0,0.0,0,2
1544,r020412d,0,0.0,0,1
1545,r020412c,0,0.0,0,2
1546,r020412a,0,0.0,0,2
1547,r020412b,0,0.0,0,2
1548,r020405d,0,0.0,0,1
1549,r020405c,0,0.0,0,3
1550,r020405b,0,0.0,0,2
1551,r020405a,0,0.0,0,1
1552,r020326d,0,0.0,0,1
1553,r020326b,0,0.0,0,3
1554,r020326a,0,0.0,0,2
1555,r020326c,0,0.0,0,2
1556,r020322e,0,0.0,0,1
1557,r020322d,0,0.0,0,1
1558,r020322c,0,0.0,0,2
1559,r020322b,0,0.0,0,2
1560,r020322a,0,0.0,0,2
1561,r020319d,0,0.0,0,2
1562,r020319c,0,0.0,0,2
1563,r020319b,0,0.0,0,2
1564,r020319a,0,0.0,0,1
1565,r020318e,0,0.0,0,1
1566,r020318d,0,0.0,0,2
1567,r020318c,0,0.0,0,2
1568,r020318b,0,0.0,0,1
1569,r020318a,0,0.0,0,1
1570,r020315c,0,0.0,0,2
1571,r020315b,0,0.0,0,2
1572,r020315a,0,0.0,0,1
1573,r020314c,0,0.0,0,5
1574,r020314b,0,0.0,0,2
1575,r020314a,0,0.0,0,2
1576,r020308f,0,0.0,0,1
1577,r020308e,0,0.0,0,2
1578,r020308d,0,0.0,0,2
1579,r020308c,0,0.0,0,1
1580,r020308b,0,0.0,0,2
1581,r020308a,0,0.0,0,1
1582,r020227d,0,0.0,0,2
1583,r020227c,0,0.0,0,2
1584,r020227b,0,0.0,0,2
1585,r020227a,0,0.0,0,3
1586,r020226d,0,0.0,0,2
1587,r020226c,0,0.0,0,2
1588,r020226b,0,0.0,0,3
1589,r020226a,0,0.0,0,2
1590,r020222c,0,0.0,0,2
1591,r020222b,0,0.0,0,2
1592,r020222a,0,0.0,0,3
1593,r020220c,0,0.0,0,2
1594,r020220b,0,0.0,0,3
1595,r020220a,0,0.0,0,1
1596,r020215d,0,0.0,0,2
1597,r020215c,0,0.0,0,1
1598,r020215b,0,0.0,0,1
1599,r020215a,0,0.0,0,1
1600,r020213e,0,0.0,0,1
1601,r020213d,0,0.0,0,1
1602,r020213c,0,0.0,0,2
1603,r020213a,0,0.0,0,2
